,runtype,run,nranks,epcnt,intvl,pvtcnt,epoch1_wr_min,epoch1_wr_max,load_std,wr_dropped,epoch1_tmin,epoch1_tmax,max_fin_dura,total_io_time,epoch2_wr_min,epoch2_wr_max,epoch3_wr_min,epoch3_wr_max,epoch4_wr_min,epoch4_wr_max,epoch5_wr_min,epoch5_wr_max,epoch6_wr_min,epoch6_wr_max,epoch7_wr_min,epoch7_wr_max,epoch8_wr_min,epoch8_wr_max,epoch9_wr_min,epoch9_wr_max,epoch10_wr_min,epoch10_wr_max,epoch11_wr_min,epoch11_wr_max,epoch12_wr_min,epoch12_wr_max,epoch2_tmin,epoch2_tmax,epoch3_tmin,epoch3_tmax,epoch4_tmin,epoch4_tmax,epoch5_tmin,epoch5_tmax,epoch6_tmin,epoch6_tmax,epoch7_tmin,epoch7_tmax,epoch8_tmin,epoch8_tmax,epoch9_tmin,epoch9_tmax,epoch10_tmin,epoch10_tmax,epoch11_tmin,epoch11_tmax,epoch12_tmin,epoch12_tmax
248,carp-suite-intraepoch-skipsort,42,512,1,500000,64,37000,11300000,0.136,0,46599.0,46774.0,21110.257,67883.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,carp-suite-intraepoch-skipsort,49,512,1,500000,512,1800000,8000000,0.039,0,47044.0,47249.0,21529.077999999998,68778.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,carp-suite-intraepoch-skipsort,50,64,12,500000,512,6100000,7800000,0.07,0,51492.0,51570.0,180.60399999999998,640179.848,4500000.0,8000000.0,4300000.0,9300000.0,4300000.0,7800000.0,5100000.0,8300000.0,4600000.0,8700000.0,5000000.0,8100000.0,4500000.0,8100000.0,4400000.0,8600000.0,4700000.0,7600000.0,4700000.0,7700000.0,4700000.0,9400000.0,53330.0,53446.0,52998.0,53072.0,55341.0,55442.0,54078.0,54130.0,51521.0,51615.0,54808.0,54941.0,52666.0,52748.0,52563.0,52617.0,54679.0,54752.0,53459.0,53531.0,52059.0,52136.0
251,carp-suite-intraepoch-skipsort,41,512,1,3000000,64,149800,10700000,0.156,0,58609.0,58756.0,7954.534,66710.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,carp-suite-intraepoch-skipsort,44,512,1,3000000,2048,3800000,8500000,0.125,0,55824.0,56006.0,8819.941,64825.676999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,carp-suite-intraepoch-skipsort,45,1024,1,500000,512,329600,4000000,0.064,0,86725.0,86924.0,2819.086,89743.35100000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,carp-suite-intraepoch-skipsort,43,64,12,500000,512,6000000,7800000,0.048,0,50790.0,50833.0,172.363,633161.03,4300000.0,10600000.0,6200000.0,8000000.0,4800000.0,8100000.0,4600000.0,10500000.0,5100000.0,8800000.0,6200000.0,8199999.0,4900000.0,7700000.0,6100000.0,8400000.0,5900000.0,7400000.0,4800000.0,8300000.0,5300000.0,8400000.0,53158.0,53254.0,52812.0,52963.0,52638.0,52776.0,53292.0,53349.0,52633.0,52721.0,52475.0,52539.0,52557.0,52622.0,53317.0,53409.0,52914.0,53018.0,52975.0,53046.0,52359.0,52459.0
255,carp-suite-intraepoch-skipsort,46,128,6,500000,512,4200000,8500000,0.06,0,36458.0,38566.0,307.727,241300.808,4700000.0,8700000.0,4300000.0,11000000.0,4000000.0,10100000.0,4000000.0,9900000.0,4600000.0,10100000.0,,,,,,,,,,,,,39622.0,41738.0,39789.0,39920.0,41004.0,41132.0,39847.0,39964.0,39507.0,39672.0,,,,,,,,,,,,
256,carp-suite-intraepoch-skipsort,43,512,1,250000,128,47500,10700000,0.095,0,55908.0,56054.0,12299.994,68353.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,carp-suite-intraepoch-skipsort,43,512,1,1000000,512,2700000,10700000,0.062,0,38622.0,50803.0,22139.503,72942.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,carp-suite-intraepoch-skipsort,48,128,6,500000,512,5000000,8600000,0.043,0,38917.0,38992.0,313.742,238595.565,4400000.0,8100000.0,4800000.0,7600000.0,4500000.0,8300000.0,4300000.0,8300000.0,4600000.0,7900000.0,,,,,,,,,,,,,39692.0,39775.0,43600.0,43729.0,38661.0,38777.0,39131.0,39227.0,37668.0,37782.0,,,,,,,,,,,,
259,carp-suite-intraepoch-skipsort,43,512,1,500000,2048,4700000,8400000,0.042,0,51172.0,51359.0,18156.05,69515.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,carp-suite-intraepoch-skipsort,44,64,12,500000,512,4600000,10500000,0.037,0,52146.0,52247.0,144.455,636615.492,4800000.0,10800000.0,6100000.0,8500000.0,4400000.0,8100000.0,4900000.0,9700000.0,6200000.0,8199999.0,6300000.0,7900000.0,5100000.0,10600000.0,4200000.0,9900000.0,5500000.0,8300000.0,6100000.0,8000000.0,6100000.0,8000000.0,54440.0,54540.0,52342.0,52418.0,52075.0,52178.0,52994.0,53132.0,55007.0,55209.0,52824.0,52894.0,53992.0,54115.0,53030.0,53151.0,52180.0,52305.0,52865.0,52958.0,51227.0,51325.0
261,carp-suite-intraepoch-skipsort,45,512,1,250000,512,1500000,8600000,0.041,0,44531.0,44714.0,24298.321,69012.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,carp-suite-intraepoch-skipsort,11,256,3,1000000,512,6200000,10800000,0.066,0,32938.0,33080.0,45691.898,149297.35400000002,6200000.0,10800000.0,6200000.0,10800000.0,,,,,,,,,,,,,,,,,,,33932.0,34038.0,36335.0,36487.0,,,,,,,,,,,,,,,,,,
263,carp-suite-intraepoch-skipsort,11,256,3,1000000,1024,6200000,11000000,0.074,0,31066.0,31223.0,45008.608,145745.61299999998,6200000.0,11000000.0,6200000.0,11000000.0,,,,,,,,,,,,,,,,,,,34017.0,34114.0,35260.0,35400.0,,,,,,,,,,,,,,,,,,
264,carp-suite-intraepoch-skipsort,41,512,1,3000000,2048,3500000,10200000,0.204,0,52999.0,53169.0,28143.460000000003,81312.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,carp-suite-intraepoch-skipsort,42,512,1,250000,256,157200,8700000,0.057,0,54765.0,54955.0,20823.86,75778.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,carp-suite-intraepoch-skipsort,44,512,1,1000000,1024,3700000,8600000,0.073,0,38318.0,49441.0,11610.151,61051.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,carp-suite-intraepoch-skipsort,41,512,1,1000000,64,28600,10200000,0.129,0,34230.0,34406.0,31361.653000000002,65767.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,carp-suite-intraepoch-skipsort,43,512,1,750000,2048,4300000,8500000,0.045,0,37725.0,43589.0,23862.570000000003,67451.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,carp-suite-intraepoch-skipsort,43,512,1,3000000,512,2600000,10800000,0.18,0,58159.0,58328.0,18521.329,76849.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,carp-suite-intraepoch-skipsort,43,512,1,500000,1024,3000000,11400000,0.049,0,38021.0,41169.0,24552.85,65721.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,carp-suite-intraepoch-skipsort,45,128,6,500000,512,4200000,9500000,0.042,0,36822.0,36913.0,970.705,235025.73,4099999.0,8199999.0,4300000.0,8199999.0,4000000.0,9000000.0,4800000.0,10600000.0,5800000.0,8700000.0,,,,,,,,,,,,,38983.0,39105.0,41055.0,41195.0,36868.0,36997.0,40254.0,40370.0,39310.0,39475.0,,,,,,,,,,,,
272,carp-suite-intraepoch-skipsort,44,512,1,1000000,512,1500000,7900000,0.095,0,46481.0,46651.0,13751.529,60402.977999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,carp-suite-intraepoch-skipsort,44,512,1,250000,128,53200,9300000,0.087,0,58650.0,58852.0,8654.807,67507.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,carp-suite-intraepoch-skipsort,44,512,1,750000,64,4900,11800000,0.138,0,34286.0,40718.0,24982.744,65700.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,carp-suite-intraepoch-skipsort,41,256,3,500000,512,6300000,12300000,0.064,0,34022.0,34153.0,32359.721,171261.894,5900000.0,11100000.0,3500000.0,11100000.0,,,,,,,,,,,,,,,,,,,32604.0,32741.999999999996,71913.0,72007.0,,,,,,,,,,,,,,,,,,
276,carp-suite-intraepoch-skipsort,42,512,1,3000000,128,89500,9600000,0.106,0,61078.0,61274.0,14414.061,75688.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,carp-suite-intraepoch-skipsort,42,64,12,500000,512,5000000,9500000,0.076,0,50956.0,51031.0,170.389,640330.301,5900000.0,9600000.0,4600000.0,9200000.0,6000000.0,7600000.0,6300000.0,8400000.0,5100000.0,10300000.0,5400000.0,9400000.0,5700000.0,9200000.0,5000000.0,10400000.0,4500000.0,10600000.0,6100000.0,7900000.0,5000000.0,10000000.0,53516.0,53558.0,52857.0,52938.0,53630.0,53758.0,57310.0,57364.0,52873.0,52948.0,54501.0,54587.0,52409.0,52573.0,53759.0,53864.0,52360.0,52426.0,52407.0,52460.0,52573.0,52654.0
278,carp-suite-intraepoch-skipsort,45,512,1,3000000,1024,3900000,8400000,0.131,0,40716.0,57628.0,7138.993,64766.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,carp-suite-intraepoch-skipsort,44,512,1,250000,64,28800,11700000,0.138,0,57737.0,57922.0,10358.942000000001,68281.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,carp-suite-intraepoch-skipsort,44,512,1,3000000,128,265500,11600000,0.136,0,41937.0,61902.0,15378.181,77280.48599999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,carp-suite-intraepoch-skipsort,11,128,6,750000,1024,4900000,7400000,0.042,0,36470.0,36571.0,250.40800000000002,223886.96600000001,4900000.0,7400000.0,4900000.0,7400000.0,4900000.0,7400000.0,4900000.0,7400000.0,4900000.0,7400000.0,,,,,,,,,,,,,36858.0,37019.0,36778.0,36913.0,37128.0,37273.0,36610.0,36818.0,38874.0,39043.0,,,,,,,,,,,,
282,carp-suite-intraepoch-skipsort,50,32,12,500000,512,6300000,8199999,0.051,0,76706.0,76747.0,89.41399999999999,967553.6869999999,6300000.0,8199999.0,6300000.0,7900000.0,6300000.0,7500000.0,6300000.0,8400000.0,6300000.0,8000000.0,6300000.0,8199999.0,6300000.0,7900000.0,6400000.0,7400000.0,6200000.0,7700000.0,6300000.0,7800000.0,6300000.0,8300000.0,79905.0,79919.0,79162.0,79200.0,80267.0,80381.0,82349.0,82430.0,83713.0,83729.0,78988.0,79016.0,83522.0,83535.0,80751.0,80784.0,77975.0,78017.0,79648.0,79699.0,83932.0,84009.0
283,carp-suite-intraepoch-skipsort,44,512,1,250000,256,283800,9600000,0.07,0,53722.0,53906.0,21794.306,75700.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,carp-suite-intraepoch-skipsort,41,512,1,1000000,512,2000000,10700000,0.066,0,61630.0,61784.0,12492.389,74276.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,carp-suite-intraepoch-skipsort,41,512,1,250000,2048,3600000,8700000,0.028,0,47432.0,47681.0,38145.232,85826.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,carp-suite-intraepoch-skipsort,45,512,1,1000000,512,2000000,11800000,0.074,0,41483.0,42233.0,29313.849000000002,71546.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,carp-suite-intraepoch-skipsort,11,256,3,750000,2048,5000000,8100000,0.043,0,28483.0,28634.0,25277.363,121989.605,5000000.0,8100000.0,5000000.0,8100000.0,,,,,,,,,,,,,,,,,,,33799.0,33943.0,33952.0,34135.0,,,,,,,,,,,,,,,,,,
288,carp-suite-intraepoch-skipsort,48,32,12,500000,512,6300000,8000000,0.038,0,82219.0,82248.0,109.058,986620.212,6300000.0,8600000.0,6200000.0,8500000.0,6200000.0,8199999.0,6200000.0,7600000.0,6400000.0,8000000.0,6300000.0,7400000.0,6200000.0,7400000.0,6300000.0,8000000.0,6300000.0,8100000.0,6200000.0,8000000.0,6200000.0,7800000.0,82865.0,82886.0,81891.0,81955.0,83748.0,83819.0,81560.0,81581.0,82999.0,83015.0,82276.0,82307.0,82471.0,82499.0,82235.0,82243.0,83220.0,83244.0,80165.0,80212.0,80463.0,80502.0
289,carp-suite-intraepoch-skipsort,44,512,1,250000,512,1500000,8199999,0.037,0,57628.0,57844.0,10133.757,67977.82800000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,carp-suite-intraepoch-skipsort,42,512,1,1000000,2048,5400000,9100000,0.047,0,35704.0,42044.0,22621.129,64665.291999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,carp-suite-intraepoch-skipsort,41,512,1,250000,1024,5500000,11200000,0.043,0,57720.0,57857.0,14727.769,72584.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,carp-suite-intraepoch-skipsort,41,512,1,750000,1024,5200000,10100000,0.036,0,35488.0,42216.0,27276.76,69492.73300000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,carp-suite-intraepoch-skipsort,43,512,1,250000,64,115900,13400000,0.137,0,54794.0,54960.0,13309.279999999999,68269.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,carp-suite-intraepoch-skipsort,43,256,3,500000,512,5000000,13700000,0.068,0,30316.0,30469.0,23073.467,137011.52300000002,4900000.0,10900000.0,4700000.0,12100000.0,,,,,,,,,,,,,,,,,,,31882.0,31992.0,51316.0,51476.0,,,,,,,,,,,,,,,,,,
295,carp-suite-intraepoch-skipsort,41,512,1,1000000,2048,5300000,12600000,0.053,0,34045.0,39770.0,27494.279,67264.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,carp-suite-intraepoch-skipsort,45,512,1,750000,256,156100,10800000,0.069,0,37667.0,42195.0,15456.905,57651.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,carp-suite-intraepoch-skipsort,45,512,1,500000,128,329200,11800000,0.097,0,37286.0,42565.0,25072.089,67637.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,carp-suite-intraepoch-skipsort,11,256,3,1000000,2048,4600000,8000000,0.045,0,28033.0,28157.0,35017.539,158794.827,4600000.0,8000000.0,4600000.0,8000000.0,,,,,,,,,,,,,,,,,,,36273.0,36431.0,59055.0,59189.0,,,,,,,,,,,,,,,,,,
299,carp-suite-intraepoch-skipsort,11,512,1,1000000,2048,171800,12000000,0.527,0,53792.0,53985.0,13594.931,67580.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,carp-suite-intraepoch-skipsort,48,256,3,500000,512,4000000,12300000,0.045,0,30316.0,30435.0,26948.157,180372.292,5100000.0,10600000.0,4900000.0,9500000.0,,,,,,,,,,,,,,,,,,,36808.0,41531.0,76661.0,81458.0,,,,,,,,,,,,,,,,,,
301,carp-suite-intraepoch-skipsort,45,512,1,250000,1024,3700000,7900000,0.023,0,53541.0,53723.0,13113.823999999999,66836.81300000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,carp-suite-intraepoch-skipsort,11,128,6,1000000,512,4800000,7400000,0.044,0,36029.0,36142.0,221.047,222374.484,4800000.0,7400000.0,4800000.0,7400000.0,4800000.0,7400000.0,4800000.0,7400000.0,4800000.0,7400000.0,,,,,,,,,,,,,36825.0,37015.0,36356.0,36476.0,37000.0,37106.0,36852.0,36992.0,38210.0,38423.0,,,,,,,,,,,,
303,carp-suite-intraepoch-skipsort,11,256,3,750000,1024,6200000,10300000,0.066,0,32992.0,33123.0,35286.079,145494.125,6200000.0,10300000.0,6200000.0,10300000.0,,,,,,,,,,,,,,,,,,,39024.0,39199.0,35724.0,37885.0,,,,,,,,,,,,,,,,,,
304,carp-suite-intraepoch-skipsort,45,512,1,1000000,1024,3900000,8400000,0.063,0,38848.0,48375.0,21734.022,70108.874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,carp-suite-intraepoch-skipsort,42,512,1,1000000,128,308200,9700000,0.079,0,42247.0,52195.0,24348.614,76543.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,carp-suite-intraepoch-skipsort,45,512,1,750000,512,2100000,11200000,0.07,0,39042.0,44251.0,20608.962,64860.34100000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,carp-suite-intraepoch-skipsort,48,1024,1,500000,512,1400000,9300000,0.237,0,83510.0,83774.0,6923.051,90697.48300000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,carp-suite-intraepoch-skipsort,45,512,1,3000000,128,62400,11200000,0.147,0,57523.0,57702.0,17879.484,75581.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,carp-suite-intraepoch-skipsort,41,512,1,750000,64,17100,10100000,0.141,0,36214.0,37050.0,21348.014,58397.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,carp-suite-intraepoch-skipsort,11,1024,1,1000000,1024,200000,4000000,0.299,0,39835.0,50431.0,16712.583,67143.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,carp-suite-intraepoch-skipsort,43,512,1,3000000,2048,3600000,12000000,0.186,0,68962.0,69209.0,4233.639,73442.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,carp-suite-intraepoch-skipsort,43,512,1,500000,64,10200,10300000,0.129,0,44621.0,44773.0,22697.749000000003,67471.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,carp-suite-intraepoch-skipsort,42,512,1,250000,128,217900,10000000,0.088,0,47493.0,47660.0,8662.595,56322.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,carp-suite-intraepoch-skipsort,43,128,6,500000,512,4099999,9000000,0.048,0,42077.0,42170.0,346.34900000000005,261455.90700000004,6200000.0,8900000.0,4099999.0,13300000.0,6100000.0,9000000.0,4200000.0,13100000.0,4700000.0,8900000.0,,,,,,,,,,,,,45455.0,45631.0,39984.0,40186.0,40357.0,40553.0,47463.0,47594.0,44836.0,44976.0,,,,,,,,,,,,
315,carp-suite-intraepoch-skipsort,44,512,1,750000,2048,5700000,10300000,0.044,0,35255.0,37332.0,20026.969999999998,57358.545999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,carp-suite-intraepoch-skipsort,44,512,1,500000,128,533000,8800000,0.085,0,47405.0,47522.0,10665.637999999999,58188.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,carp-suite-intraepoch-skipsort,47,64,12,500000,512,6100000,7500000,0.052,0,51955.0,51984.0,197.256,649624.851,5200000.0,8199999.0,5000000.0,8300000.0,6200000.0,8000000.0,4700000.0,9800000.0,6200000.0,8100000.0,4700000.0,10500000.0,5300000.0,8700000.0,5300000.0,8800000.0,6200000.0,7500000.0,4900000.0,10000000.0,5400000.0,8300000.0,54512.0,54562.0,53847.0,53906.0,54364.0,54437.0,55046.0,55173.0,53300.0,53340.0,54175.0,54314.0,55604.0,55693.0,54821.0,54877.0,54845.0,54888.0,53224.0,53305.0,52880.0,52950.0
318,carp-suite-intraepoch-skipsort,44,512,1,750000,128,19800,9600000,0.09,0,35478.0,35617.0,34005.197,69622.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,carp-suite-intraepoch-skipsort,50,1024,1,500000,512,188800,4800000,0.084,0,78944.0,79161.0,11370.275,90531.68800000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,carp-suite-intraepoch-skipsort,45,512,1,250000,256,120600,8600000,0.058,0,47060.0,47242.0,2463.429,49705.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,carp-suite-intraepoch-skipsort,44,512,1,250000,2048,5800000,8000000,0.019,0,56135.0,56309.0,18444.037,74752.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,carp-suite-intraepoch-skipsort,44,512,1,1000000,128,80000,13700000,0.109,0,36424.0,37861.0,31631.463,69492.65800000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,carp-suite-intraepoch-skipsort,41,32,12,500000,512,6300000,7600000,0.033,0,84516.0,84533.0,218.054,979616.9099999999,6300000.0,8199999.0,6100000.0,8500000.0,6300000.0,8000000.0,6200000.0,7600000.0,6300000.0,8100000.0,6200000.0,8600000.0,6200000.0,7800000.0,6400000.0,7900000.0,6300000.0,7400000.0,6300000.0,8300000.0,6400000.0,7500000.0,82643.0,82675.0,82436.0,82454.0,80535.0,80556.0,81071.0,81109.0,81233.0,81256.0,81899.0,81933.0,79405.0,79427.0,83408.0,83423.0,81187.0,81216.0,79090.0,79120.0,81667.0,81697.0
324,carp-suite-intraepoch-skipsort,41,512,1,250000,512,1600000,8100000,0.037,0,56925.0,57072.0,7961.152,65033.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,carp-suite-intraepoch-skipsort,47,256,3,500000,512,4800000,12900000,0.095,0,31803.0,31906.0,44421.078,154446.67899999997,6200000.0,12600000.0,4700000.0,14900000.0,,,,,,,,,,,,,,,,,,,33765.0,37624.0,36701.0,40495.0,,,,,,,,,,,,,,,,,,
326,carp-suite-intraepoch-skipsort,41,512,1,250000,256,173000,10800000,0.068,0,46031.0,46246.0,15819.539,62065.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,carp-suite-intraepoch-skipsort,45,512,1,500000,64,17100,12300000,0.141,0,39213.0,41229.0,25285.993000000002,66515.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,carp-suite-intraepoch-skipsort,44,128,6,500000,512,4400000,10300000,0.05,0,38174.0,38289.0,321.49899999999997,238325.65099999998,4800000.0,9400000.0,4000000.0,9100000.0,4600000.0,9100000.0,4500000.0,8800000.0,5900000.0,9700000.0,,,,,,,,,,,,,39067.0,39222.0,39152.0,39338.0,38989.0,39126.0,40342.0,40507.0,41399.0,41523.0,,,,,,,,,,,,
329,carp-suite-intraepoch-skipsort,41,512,1,3000000,1024,3300000,11600000,0.179,0,59949.0,62093.0,6751.084,68844.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,carp-suite-intraepoch-skipsort,42,512,1,750000,1024,4800000,9700000,0.042,0,37278.0,40778.0,33587.284,74365.17499999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,carp-suite-intraepoch-skipsort,45,512,1,1000000,64,5200,11400000,0.139,0,36460.0,41470.0,21323.754,62793.852999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,carp-suite-intraepoch-skipsort,43,512,1,1000000,64,80300,11300000,0.133,0,40203.0,46531.0,29665.817,76197.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,carp-suite-intraepoch-skipsort,49,64,12,500000,512,5100000,7500000,0.049,0,51533.0,51570.0,139.094,632516.0059999999,4800000.0,10000000.0,4500000.0,9300000.0,4900000.0,8500000.0,4500000.0,7800000.0,5400000.0,8700000.0,5100000.0,7800000.0,4800000.0,8800000.0,6100000.0,7600000.0,5200000.0,8700000.0,4800000.0,9200000.0,5000000.0,7800000.0,52192.0,52315.0,52343.0,52448.0,53274.0,53362.0,52632.0,52743.0,53027.0,53124.0,51009.0,51073.0,53809.0,53870.0,53538.0,53640.0,52463.0,52545.0,53460.0,53551.0,52024.0,52137.0
334,carp-suite-intraepoch-skipsort,43,512,1,500000,256,98700,11300000,0.072,0,37479.0,41391.0,34228.887,75619.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,carp-suite-intraepoch-skipsort,44,512,1,1000000,256,94500,10800000,0.074,0,59292.0,60520.0,7414.8009999999995,67934.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,carp-suite-intraepoch-skipsort,42,512,1,750000,64,78000,12300000,0.142,0,38531.0,40819.0,9887.014000000001,50705.71000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,carp-suite-intraepoch-skipsort,50,512,1,500000,512,2000000,11300000,0.059,0,38212.0,47867.0,42180.435000000005,90047.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,carp-suite-intraepoch-skipsort,42,512,1,1000000,1024,3500000,9500000,0.039,0,41602.0,49570.0,18984.977,68555.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,carp-suite-intraepoch-skipsort,43,512,1,250000,256,217800,10600000,0.065,0,62287.0,62444.0,14818.166,77262.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,carp-suite-intraepoch-skipsort,11,512,1,750000,512,1600000,9600000,0.05,0,54552.0,54714.0,46852.210999999996,101566.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,carp-suite-intraepoch-skipsort,42,512,1,250000,1024,3300000,8800000,0.03,0,48508.0,48714.0,21350.926,70065.01699999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,carp-suite-intraepoch-skipsort,43,512,1,750000,64,8000,14200000,0.145,0,35527.0,37544.0,39411.534,76955.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,carp-suite-intraepoch-skipsort,42,512,1,500000,2048,3800000,13100000,0.053,0,39905.0,48569.0,23215.755,71784.94399999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,carp-suite-intraepoch-skipsort,43,512,1,1000000,128,165300,12000000,0.102,0,34658.0,39846.0,30326.157,70172.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
