,runtype,run,nranks,epcnt,intvl,pvtcnt,epoch1_wr_min,epoch1_wr_max,epoch2_wr_min,epoch2_wr_max,epoch3_wr_min,epoch3_wr_max,epoch4_wr_min,epoch4_wr_max,epoch5_wr_min,epoch5_wr_max,epoch6_wr_min,epoch6_wr_max,epoch7_wr_min,epoch7_wr_max,epoch8_wr_min,epoch8_wr_max,epoch9_wr_min,epoch9_wr_max,epoch10_wr_min,epoch10_wr_max,epoch11_wr_min,epoch11_wr_max,epoch12_wr_min,epoch12_wr_max,load_std,wr_dropped,epoch1_tmin,epoch1_tmax,epoch2_tmin,epoch2_tmax,epoch3_tmin,epoch3_tmax,epoch4_tmin,epoch4_tmax,epoch5_tmin,epoch5_tmax,epoch6_tmin,epoch6_tmax,epoch7_tmin,epoch7_tmax,epoch8_tmin,epoch8_tmax,epoch9_tmin,epoch9_tmax,epoch10_tmin,epoch10_tmax,epoch11_tmin,epoch11_tmax,epoch12_tmin,epoch12_tmax,max_fin_dura,total_io_time
40,carp-suite,1,256,12,1000000,1024,5900000,11900000,6100000,14400000,3800000,11400000,4500000,10800000,4200000,9100000,4600000,12400000,5000000,9900000,4600000,9200000,4700000,9100000,4800000,10400000,5000000,11300000,4500000,10800000,0.079,0,32674.0,32849.0,65206.0,65394.00000000001,56356.0,56594.0,62130.0,62412.0,74237.0,74574.0,67595.0,68813.0,58610.0,62114.0,72248.0,74709.0,59939.0,60098.0,72038.0,72152.0,59420.0,59615.0,54091.0,54276.0,27517.797000000002,771116.985
41,carp-suite,1,256,12,1000000,2048,6100000,11500000,4700000,12600000,4600000,11200000,4099999,9300000,4500000,9900000,5800000,9600000,4500000,9100000,5800000,11900000,5800000,9300000,4900000,8600000,5700000,9900000,5500000,10400000,0.047,0,29932.0,30072.0,56844.0,57050.0,45344.0,45546.0,71698.0,71842.0,78093.0,78228.0,69883.0,70021.0,51838.0,51973.0,66583.0,66758.0,61173.0,61336.0,65224.99999999999,65522.99999999999,62817.0,63019.0,72899.0,72991.0,5976.008,740333.6699999999
42,carp-suite,1,128,12,1000000,1024,4900000,9400000,4200000,10300000,5300000,8400000,5200000,8500000,4099999,8600000,5100000,8900000,4500000,8400000,4900000,8700000,4600000,8600000,5200000,8100000,5100000,9100000,4600000,8199999,0.045,0,42175.0,42303.0,50169.0,50310.0,54312.0,54447.0,59297.0,59389.0,55772.0,55910.0,61469.0,61601.0,58706.0,58801.0,57707.0,57809.0,55323.0,55393.0,57943.0,58032.0,56264.0,56327.0,57883.0,57994.0,232.857,668548.843
43,carp-suite,1,64,12,1000000,2048,4900000,9100000,5500000,8800000,5700000,8300000,5700000,8199999,5700000,8100000,5800000,7500000,5500000,8500000,5600000,8199999,5800000,8600000,5300000,7900000,5900000,7600000,6200000,8300000,0.039,0,60717.0,60792.0,71334.0,71448.0,76948.0,77041.0,77770.0,77883.0,75729.0,75844.0,77405.0,77515.0,78873.0,78959.0,75956.0,76040.0,77633.0,77747.0,78704.0,78763.0,78575.0,78740.0,79310.0,79531.0,206.009,910508.1579999999
44,carp-suite,2,128,12,1000000,2048,5000000,10000000,4800000,8000000,4400000,8900000,5300000,9900000,4200000,7900000,4700000,8400000,4200000,8000000,4900000,8700000,5100000,8300000,4300000,8100000,4500000,8500000,5100000,9500000,0.104,0,46280.0,46388.0,53819.0,53920.0,55328.0,55417.0,57497.0,57608.0,58100.0,58221.0,53537.0,53596.0,54672.0,54802.0,54146.0,54219.0,56069.0,56154.0,58230.0,58316.0,57134.0,57276.0,57669.0,57825.0,253.25900000000001,663997.241
45,carp-suite,2,64,12,750000,1024,5700000,7700000,5900000,9100000,5400000,7600000,5900000,8700000,6200000,8500000,6400000,8500000,6300000,8000000,6300000,7700000,6200000,8500000,6100000,7600000,6200000,7900000,6100000,7900000,0.045,0,60601.0,60668.0,72880.0,72932.0,85909.0,85953.0,74837.0,74953.0,80806.0,80912.0,82354.0,82419.0,78311.0,78357.0,79564.0,79638.0,78402.0,78483.0,78841.0,78921.0,89873.0,89926.0,77988.0,78098.0,201.38,941462.014
46,carp-suite,2,512,12,1000000,2048,3100000,9600000,4900000,9400000,5800000,10800000,5500000,12000000,5400000,10800000,5000000,9200000,5400000,10500000,4000000,9000000,5300000,11400000,5500000,8400000,5500000,10800000,5400000,11500000,0.072,0,46448.0,47362.0,84088.0,84985.0,105083.0,105288.0,114484.0,114725.0,127418.0,127664.0,150647.0,150899.0,124598.0,124888.0,116968.0,117183.0,108664.0,108832.0,120684.0,120835.0,117909.0,118157.0,119118.0,119429.0,6676.368,1346921.294
47,carp-suite,1,256,12,750000,1024,6100000,12000000,4600000,12800000,4400000,9100000,4400000,9900000,5100000,9700000,4000000,10100000,4099999,9200000,4500000,9300000,4500000,9000000,3600000,9400000,5600000,8500000,4600000,8700000,0.075,0,31034.0,31198.0,59640.0,59809.0,71583.0,71788.0,74399.0,74609.0,75112.0,75239.0,79329.0,80573.0,80638.0,87304.0,72800.0,78333.0,71256.0,71387.0,77590.0,77722.0,72034.0,72140.0,72119.0,72291.0,4753.5689999999995,857147.3559999999
48,carp-suite,1,16,12,750000,2048,5100000,8600000,4800000,8700000,4800000,8400000,4700000,8600000,4600000,8700000,5000000,8100000,4600000,8700000,4600000,8800000,4700000,8700000,4800000,8600000,4700000,8700000,5000000,8100000,0.084,0,15965.0,15979.0,22508.0,22530.0,23556.0,23576.0,25254.0,25268.0,25644.0,25658.0,25815.0,25827.0,26197.0,26216.0,27071.0,27205.0,27424.0,27552.0,27153.0,27235.0,27951.0,28030.0,27154.0,27203.0,72.494,302351.658
49,carp-suite,2,128,12,750000,2048,4600000,9900000,6100000,7500000,5000000,9600000,5800000,8300000,4400000,9500000,5200000,9300000,6000000,7800000,5800000,7400000,4900000,9700000,4200000,9300000,5000000,9800000,5900000,8100000,0.053,0,41148.0,41235.0,50165.0,50266.0,55173.0,55291.0,58011.0,58085.0,56368.0,56436.0,64702.0,64791.0,57613.0,57700.0,57491.0,57602.0,60938.0,61053.0,55599.0,55804.0,57282.0,57504.0,55139.0,55268.0,246.051,671281.4959999999
50,carp-suite,1,512,12,750000,2048,4099999,10400000,5400000,8700000,5700000,11800000,6200000,11300000,5900000,13800000,5800000,11500000,2400000,7500000,6000000,10700000,3300000,10900000,5800000,12300000,5800000,11400000,2700000,10300000,0.053,0,43446.0,43788.0,71489.0,71917.0,113295.0,113502.0,105751.0,105927.0,106673.0,106964.0,94698.0,95017.0,139332.0,139538.0,111146.0,111328.0,122281.0,122502.0,139371.0,139586.0,113928.0,114071.0,128943.00000000001,129127.99999999999,576.499,1293842.7010000001
51,carp-suite,2,128,12,750000,1024,6000000,8700000,4500000,8800000,4300000,10000000,5200000,9300000,6100000,8199999,5000000,8500000,4400000,8000000,4900000,8800000,4099999,8700000,3900000,8199999,5600000,8500000,5400000,7900000,0.035,0,43581.0,44953.0,49151.0,50514.0,53810.0,53898.0,54495.0,54597.0,53868.0,54023.0,53168.0,53275.0,53406.0,53490.0,56425.0,56526.0,56774.0,56852.0,53819.0,53914.0,64337.0,64483.99999999999,54107.0,54237.0,395.18399999999997,651159.088
52,carp-suite,1,64,12,1000000,1024,3900000,8500000,5600000,9700000,5800000,10000000,6000000,9200000,5800000,7500000,6000000,8300000,6100000,7800000,5800000,8400000,6300000,10100000,6000000,7800000,5900000,8100000,6100000,8900000,0.061,0,62345.0,62453.0,73158.0,73278.0,75782.0,75842.0,73610.0,73727.0,78075.0,78168.0,76619.0,76682.0,77409.0,77518.0,77245.0,77338.0,76514.0,76638.0,77886.0,77988.0,77640.0,77706.0,75720.0,75799.0,225.689,903362.5909999999
53,carp-suite,3,32,12,1000000,2048,6300000,8199999,6300000,8000000,6200000,7800000,6300000,8800000,6200000,7500000,6100000,7900000,6200000,7900000,6300000,8100000,6100000,7900000,6300000,8100000,6100000,8000000,6200000,7700000,0.043,0,100942.0,100964.0,109966.0,110003.0,115174.0,115193.0,117675.0,117719.0,115955.0,115988.0,119223.0,119256.0,117966.0,118006.0,117935.0,117981.0,117905.0,117985.0,118820.0,118972.0,118978.0,119058.0,118141.0,118195.0,102.038,1389421.427
54,carp-suite,1,256,12,750000,2048,6100000,11500000,4400000,13400000,5200000,10600000,4900000,12500000,4300000,10800000,4400000,8700000,4400000,10100000,4600000,8800000,5300000,8700000,5800000,9300000,4600000,9700000,4500000,8600000,0.039,0,32514.000000000004,33665.0,64366.0,65524.0,59404.0,59860.0,65042.0,67292.0,68127.0,70278.0,80284.0,80553.0,64706.0,64867.99999999999,80925.0,81100.0,58380.0,58507.0,73280.0,73388.0,63755.0,63895.0,60176.0,60357.0,424.562,779711.7019999999
55,carp-suite,1,128,12,1000000,2048,4500000,10100000,4500000,8800000,5600000,8800000,4200000,8000000,4300000,8600000,4200000,9800000,3500000,9200000,3900000,8199999,3700000,9100000,4200000,8199999,4700000,8300000,3900000,8100000,0.083,0,41601.0,41754.0,52276.0,52416.0,57860.0,57973.0,53127.0,53231.0,57276.0,57330.0,52684.0,52756.0,55962.0,56088.0,57632.0,57758.0,56004.0,56075.0,54495.0,54623.0,53147.0,53251.0,55596.0,55702.0,296.103,649254.5260000001
56,carp-suite,1,512,12,1000000,2048,4800000,9300000,5400000,9000000,5600000,9500000,3100000,12000000,3500000,9400000,5400000,10900000,6100000,10900000,4099999,10900000,4800000,10300000,4300000,10500000,5500000,10300000,5600000,10300000,0.058,0,36358.0,40740.0,69553.0,74009.0,101792.0,102008.0,112857.0,113000.0,123043.0,123190.0,132831.0,133060.0,153940.0,154134.0,104206.0,104397.0,145526.0,145685.0,122351.0,122651.0,136545.0,136841.0,122600.0,122821.0,985.373,1373522.839
57,carp-suite,2,16,12,1000000,1024,5000000,8400000,4700000,8600000,4500000,8700000,4400000,8800000,4500000,8800000,4300000,8900000,4500000,8700000,4300000,8800000,4600000,8700000,4200000,9000000,4800000,8600000,4400000,8700000,0.118,0,16178.999999999998,16192.0,21935.0,21961.0,23277.0,23304.0,24262.0,24278.0,24798.0,24830.0,25893.0,26011.0,25862.0,25984.0,26207.0,26214.0,25817.0,25833.0,26088.0,26113.0,26033.0,26049.0,25939.0,25994.0,75.83,292838.019
58,carp-suite,2,32,12,750000,1024,6300000,8100000,6200000,7700000,6200000,7700000,6300000,7900000,6300000,8600000,6200000,8300000,6000000,8600000,6200000,8300000,6200000,8000000,6300000,8600000,6200000,7800000,6200000,8100000,0.059,0,103261.0,103324.0,111638.0,111694.0,114083.0,114131.0,111245.0,111280.0,118244.0,118296.0,115901.0,115949.0,114340.0,114392.0,114353.0,114391.0,117241.0,117277.0,116715.0,116734.0,117025.0,117063.0,116375.0,116516.0,122.488,1371171.098
59,carp-suite,2,256,12,1000000,1024,6100000,11600000,3500000,9800000,4000000,11400000,4300000,11200000,5700000,12200000,4099999,10900000,4400000,12200000,3700000,10400000,5700000,10600000,4200000,11300000,5000000,8500000,5200000,10000000,0.069,0,31166.0,31326.0,75886.0,76168.0,62938.0,63138.0,76933.0,77166.0,79377.0,79547.0,56892.0,57094.0,63975.0,64126.00000000001,65773.0,65911.0,64183.00000000001,64300.0,64254.00000000001,64370.00000000001,55594.0,55733.0,58690.0,58839.0,29141.893,786860.176
60,carp-suite,3,16,12,750000,2048,6300000,7200000,5600000,8400000,5800000,8400000,5900000,8300000,5800000,8300000,5800000,8300000,5800000,8300000,5900000,8300000,5700000,8400000,5800000,8300000,6000000,8000000,6000000,8100000,0.063,0,18104.0,18127.0,23177.0,23203.0,23815.0,23833.0,24864.0,24891.0,25626.0,25652.0,25914.0,25929.0,26392.0,26406.0,26820.0,26849.0,26955.0,26970.0,26185.0,26194.0,26160.0,26186.0,26681.0,26737.0,75.242,301052.28699999995
