,runtype,run,nranks,epcnt,intvl,pvtcnt,epoch1_wr_min,epoch1_wr_max,epoch2_wr_min,epoch2_wr_max,epoch3_wr_min,epoch3_wr_max,epoch4_wr_min,epoch4_wr_max,epoch5_wr_min,epoch5_wr_max,epoch6_wr_min,epoch6_wr_max,epoch7_wr_min,epoch7_wr_max,epoch8_wr_min,epoch8_wr_max,epoch9_wr_min,epoch9_wr_max,epoch10_wr_min,epoch10_wr_max,epoch11_wr_min,epoch11_wr_max,epoch12_wr_min,epoch12_wr_max,load_std,wr_dropped,epoch1_tmin,epoch1_tmax,epoch2_tmin,epoch2_tmax,epoch3_tmin,epoch3_tmax,epoch4_tmin,epoch4_tmax,epoch5_tmin,epoch5_tmax,epoch6_tmin,epoch6_tmax,epoch7_tmin,epoch7_tmax,epoch8_tmin,epoch8_tmax,epoch9_tmin,epoch9_tmax,epoch10_tmin,epoch10_tmax,epoch11_tmin,epoch11_tmax,epoch12_tmin,epoch12_tmax,max_fin_dura,total_io_time
133,carp-suite-interepoch-nowrite,8,512,12,1,2048,285000,9300000,148700,13800000,200200,10200000,197700,10500000,192000,11900000,247500,9500000,171000,12100000,774200,7600000,1500000,10100000,491700,7900000,230600,9400000,170000,12700000,0.626,0,52251.0,52368.0,59786.0,59967.0,53400.0,53553.0,57035.0,57166.0,51308.0,51511.0,51752.0,51941.0,59219.0,59376.0,57901.0,58035.0,43551.0,43768.0,50287.0,50443.0,60074.0,60236.0,52255.0,52417.0,1.756,650781.3200000001
134,carp-suite-interepoch-nowrite,5,512,12,1,512,223900,10100000,210400,11500000,224200,9900000,146500,15800000,207700,10700000,194100,12800000,195000,12200000,199600,12300000,218800,11200000,202600,12100000,236900,10000000,179600,14200000,0.691,0,31921.0,32073.999999999996,34154.0,34363.0,31522.0,31719.0,44048.0,44279.0,33744.0,33943.0,36638.0,36766.0,36449.0,36628.0,37904.0,38014.0,33807.0,34007.0,35825.0,35973.0,30751.0,30907.0,39951.0,40176.0,2.569,428852.954
135,carp-suite-interepoch-nowrite,6,512,12,1,1024,237800,9600000,160300,12900000,215500,10600000,206900,11200000,187500,12100000,186900,11600000,175800,12600000,199000,11000000,204800,12100000,180400,12100000,188700,11900000,486000,7600000,0.209,0,30634.0,30815.0,36297.0,36480.0,33598.0,33737.0,35640.0,35753.0,37621.0,37784.0,37610.0,37781.0,37541.0,37698.0,34189.0,34397.0,35650.0,35853.0,36907.0,37086.0,36246.0,36463.0,26844.0,27091.0,3.4810000000000003,420943.151
136,carp-suite-interepoch-nowrite,5,512,12,3,1024,214200,10600000,214200,10600000,214200,10600000,129400,16800000,129400,16800000,129400,16800000,178600,12200000,178600,12200000,178600,12200000,192200,11700000,192200,11700000,192200,11700000,0.565,0,31016.0,31235.0,32238.0,32439.0,32131.999999999996,32398.000000000004,41922.0,42141.0,42398.0,42543.0,44353.0,44566.0,35276.0,35456.0,36514.0,36678.0,34081.0,34231.0,33990.0,34167.0,33622.0,33818.0,34699.0,34937.0,2.578,434613.21099999995
137,carp-suite-interepoch-nowrite,6,512,12,1,2048,218800,10700000,176300,12000000,173900,12600000,167200,13400000,189700,13200000,176400,11500000,146200,14400000,175400,11600000,232000,10400000,229100,9900000,174400,11600000,340800,8300000,0.33,0,32577.0,32735.999999999996,37692.0,37861.0,37730.0,37864.0,38879.0,39114.0,38120.0,38314.0,35770.0,35899.0,41711.0,41902.0,36269.0,36495.0,36942.0,37121.0,32281.999999999996,32490.000000000004,38861.0,39183.0,28273.0,28524.0,2.0460000000000003,437504.592
138,carp-suite-interepoch-nowrite,8,512,12,3,512,222700,10700000,222700,10700000,222700,10700000,193300,13200000,193300,13200000,193300,13200000,201600,10900000,201600,10900000,201600,10900000,123700,21600000,123700,21600000,123700,21600000,0.844,0,48700.0,48897.0,50168.0,50299.0,74197.0,74322.0,64613.0,64779.0,54934.0,55054.0,51680.0,51806.0,54146.0,54333.0,54799.0,54963.0,47205.0,47327.0,55716.0,55884.0,58929.0,59123.0,53068.0,53296.0,1.703,670084.107
139,carp-suite-interepoch-nowrite,8,512,12,4,2048,187600,10800000,187600,10800000,187600,10800000,187600,10800000,145900,13700000,145900,13700000,145900,13700000,145900,13700000,177400,11500000,177400,11500000,177400,11500000,177400,11500000,0.564,0,47018.0,47176.0,48269.0,48427.0,55040.0,55192.0,62502.0,62644.0,58324.0,58479.0,60462.0,60566.0,56325.0,56466.0,55087.0,55195.0,53732.0,53905.0,52921.0,53074.0,55498.0,55640.0,60880.0,61081.0,1.885,667847.1309999999
140,carp-suite-interepoch-nowrite,8,512,12,3,2048,219400,11200000,219400,11200000,219400,11200000,162000,12500000,162000,12500000,162000,12500000,182600,11400000,182600,11400000,182600,11400000,174900,12700000,174900,12700000,174900,12700000,0.639,0,52011.0,52195.0,51373.0,51568.0,56524.0,56634.0,52465.0,52636.0,55376.0,55488.0,47174.0,47347.0,48828.0,48979.0,52503.0,52602.0,48672.0,48775.0,62357.0,62526.0,47550.0,47662.0,52832.0,52953.0,1.859,629366.437
141,carp-suite-interepoch-nowrite,9,512,12,1,1024,396200,8500000,160700,13100000,229300,11800000,162800,12400000,904600,8199999,183300,12300000,221400,11800000,241100,11300000,249000,9100000,198800,11400000,177300,12400000,150500,13700000,0.671,0,44489.0,44634.0,55325.0,55466.0,51363.0,51559.0,70595.0,70759.0,49277.0,49447.0,52058.0,52194.0,53675.0,53794.0,53322.0,53463.0,54712.0,54831.0,51208.0,51362.0,67102.0,67225.0,51868.0,52067.0,3.496,656803.0260000001
142,carp-suite-interepoch-nowrite,5,512,12,1,2048,278000,10500000,194100,11400000,189400,10900000,169200,12600000,159600,13200000,260100,9500000,161300,13100000,236100,9600000,565200,7300000,402900,7700000,287300,8600000,160100,13800000,0.677,0,29568.0,29737.0,33555.0,33745.0,32456.000000000004,32622.0,35888.0,36053.0,35056.0,35241.0,31512.0,31744.0,39501.0,39716.0,30204.0,30352.0,27384.0,27529.0,29223.0,29412.0,28753.0,28978.0,42325.0,42603.0,2.741,397733.79099999997
143,carp-suite-interepoch-nowrite,6,512,12,3,2048,185000,11600000,185000,11600000,185000,11600000,131400,16200000,131400,16200000,131400,16200000,177200,11400000,177200,11400000,177200,11400000,182800,11300000,182800,11300000,182800,11300000,0.552,0,32473.0,32613.999999999996,34846.0,35031.0,33498.0,33719.0,45030.0,45257.0,44740.0,44858.0,42896.0,43075.0,35027.0,35203.0,35888.0,36104.0,38496.0,38687.0,36426.0,36631.0,34069.0,34212.0,33622.0,33782.0,2.112,449176.23500000004
144,carp-suite-interepoch-nowrite,8,512,12,3,1024,198000,11500000,198000,11500000,198000,11500000,127700,17600000,127700,17600000,127700,17600000,258800,8900000,258800,8900000,258800,8900000,197300,11100000,197300,11100000,197300,11100000,0.543,0,51412.0,51581.0,53489.0,53633.0,60332.0,60480.0,55096.0,55245.0,56487.0,56612.0,52142.0,52248.0,45842.0,45957.0,47524.0,47659.0,41576.0,41733.0,51390.0,51560.0,49193.0,49334.0,50224.0,50412.0,2.056,616454.4069999999
